study_id,study_role,analysis_id,analysis_summary,source_metabolite_id,analysis_feature_id,source_reported_name,refmet_name,refmet_id,super_class,main_class,sub_class,mapping_status,mapping_confidence,mapping_evidence,isotope_internal_standard_row,standard_detection_evidence,row_decision
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875449,ST003348|AN005483|ME875449,Heptaethylene Glycol(PEG-7),Heptaethylene glycol,RM0137069,Organic oxygen compounds,Ethers,Polyethylene glycols,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875463,ST003348|AN005483|ME875463,Hexadecadienoylcarnitine(AcCa(16:2),CAR 16:2,RM0154197,Fatty Acyls,Fatty esters,Acyl carnitines,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875464,ST003348|AN005483|ME875464,Hexadecenoylcarnitine(AcCa(16:1),CAR 16:0,RM0153848,Fatty Acyls,Fatty esters,Acyl carnitines,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875393,ST003348|AN005483|ME875393,Hexanoylcarnitine(AcCa(6:0),CAR 6:0,RM0153846,Fatty Acyls,Fatty esters,Acyl carnitines,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875391,ST003348|AN005483|ME875391,Hexenoylcarnitine(AcCa(6:1),CAR 6:1,RM0154208,Fatty Acyls,Fatty esters,Acyl carnitines,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875370,ST003348|AN005483|ME875370,Hippuric acid,Hippuric acid,RM0135980,Benzenoids,Benzamides,Hippuric acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875253,ST003348|AN005483|ME875253,Hippuric acid-D5,Hippuric acid,RM0135980,Benzenoids,Benzamides,Hippuric acids,excluded_isotope_labeled_or_internal_standard,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,True,Explicit stable-isotope suffix in source-reported name,Exclude row from biological analyses
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875446,ST003348|AN005483|ME875446,His-Trp,His-Trp,RM0022480,Organic acids,Amino acids and peptides,Dipeptides,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875331,ST003348|AN005483|ME875331,Homo-L-Arg,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875296,ST003348|AN005483|ME875296,Homostachydrine,(S)-Homostachydrine,RM0161801,Organic acids,Amino acids and peptides,Amino acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875539,ST003348|AN005483|ME875539,Human Fibrinopeptide A,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875540,ST003348|AN005483|ME875540,Human Fibrinopeptide B,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875335,ST003348|AN005483|ME875335,Hydroxycotinine,trans-3-Hydroxycotinine,RM0159961,Alkaloids,Alkaloids,Other alkaloids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875398,ST003348|AN005483|ME875398,Hydroxyisovaleroyl carnitine(AcCa(5:0-OH),"CAR 4:0;OH,Me",RM0153950,Fatty Acyls,Fatty esters,Acyl carnitines,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875555,ST003348|AN005483|ME875555,Hypoxanthine,Hypoxanthine,RM0135895,Nucleic acids,Purines,Hypoxanthines,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875473,ST003348|AN005483|ME875473,Icosadienoylcarnitine(AcCa(20:2),CAR 20:2,RM0154125,Fatty Acyls,Fatty esters,Acyl carnitines,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875472,ST003348|AN005483|ME875472,Icosatrienoylcarnitine(AcCa(20:3),CAR 20:3,RM0154160,Fatty Acyls,Fatty esters,Acyl carnitines,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875392,ST003348|AN005483|ME875392,Ile-Gln + Leu-Gln,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875328,ST003348|AN005483|ME875328,Ile-Gly,Ile-Gly,RM0137531,Organic acids,Amino acids and peptides,Dipeptides,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875376,ST003348|AN005483|ME875376,Ile-Ile,Ile-Ile,RM0028383,Organic acids,Amino acids and peptides,Dipeptides,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875377,ST003348|AN005483|ME875377,Ile-Leu + Leu-Ile,,,Unclassified,Unclassified,Unclassified,unmapped_no_refmet_name,not mapped,MW /data refmet_name; no exact classification-cache match,False,No explicit stable-isotope suffix detected,Retain for within-study PCA; omit from RefMet overlap
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875407,ST003348|AN005483|ME875407,Ile-Phe,Ile-Phe,RM0041937,Organic acids,Amino acids and peptides,Dipeptides,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875361,ST003348|AN005483|ME875361,Ile-Pro,Ile-Pro,RM0039061,Organic acids,Amino acids and peptides,Dipeptides,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875364,ST003348|AN005483|ME875364,Ile-Val,Ile-Val,RM0130345,Organic acids,Amino acids and peptides,Dipeptides,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875283,ST003348|AN005483|ME875283,Indole-3-carboxaldehyde,1H-Indole-3-carboxaldehyde,RM0170863,Alkaloids,Tryptophan alkaloids,Simple indole alkaloids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875562,ST003348|AN005483|ME875562,Indole-3-methyl acetate,Indole-3-methyl acetate,RM0136624,Alkaloids,Tryptophan alkaloids,Indoleacetic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875315,ST003348|AN005483|ME875315,Indole-3-propionic acid,3-Indolepropionic acid,RM0136180,Alkaloids,Tryptophan alkaloids,Indolecarboxylic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875316,ST003348|AN005483|ME875316,Indoleacetic acid,Indoleacetic acid,RM0135909,Alkaloids,Tryptophan alkaloids,Indoleacetic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875380,ST003348|AN005483|ME875380,Indolelactic acid,Indolelactic acid,RM0044363,Alkaloids,Tryptophan alkaloids,Indolecarboxylic acids,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
ST003348,exercise,AN005483,Reversed phase POSITIVE ION MODE,ME875368,ST003348|AN005483|ME875368,Isobutyrylcarnitine(AcCa(iso4:0),CAR 3:0;2Me,RM0153770,Fatty Acyls,Fatty esters,Acyl carnitines,mapped_by_repository_refmet_field,repository-provided; exact class-name lookup; not independently verified,MW /data refmet_name; RefMet classification cache exact-name match,False,No explicit stable-isotope suffix detected,Retain as biological candidate; preserve analysis identity
